mechanism,rep,method,parameter,truth,estimate,se,covered
MCAR,4,MAR_ignorability,mean_Y1,0.44250000000000006,0.4679999776480014,0.022314838185400667,1.0
MCAR,4,MAR_ignorability,mean_Y2,0.47500000000000003,0.5031608825122463,0.026029824882032523,1.0
MCAR,4,MAR_ignorability,mean_Y3,0.49250000000000005,0.5256023800618255,0.02525431390038429,1.0
MCAR,4,MAR_ignorability,P000,0.28387500000000004,0.2610344756835761,0.021518859891402967,1.0
MCAR,4,MAR_ignorability,P001,0.08925,0.07653497211190935,0.012160431817950264,1.0
MCAR,4,MAR_ignorability,P010,0.10362500000000001,0.1102527443629202,0.015860744315261754,1.0
MCAR,4,MAR_ignorability,P011,0.08074999999999999,0.0841778301935929,0.012749806899653483,1.0
MCAR,4,MAR_ignorability,P100,0.063,0.07032027147354439,0.011030388925904074,1.0
MCAR,4,MAR_ignorability,P101,0.08887500000000001,0.08894939821872383,0.014794070472194895,1.0
MCAR,4,MAR_ignorability,P110,0.057000000000000016,0.03279012841813384,0.0073661611583511095,0.0
MCAR,4,MAR_ignorability,P111,0.233625,0.2759401795375994,0.021566233538391214,0.0
MCAR,4,selection_misspecified,M1_class1,0.15,0.21203925524118833,0.032246898678446725,1.0
MCAR,4,selection_misspecified,M1_class2,0.8,0.8243629960293413,0.040966775730295564,1.0
MCAR,4,selection_misspecified,M2_class1,0.25,0.30647068099611396,0.0533701333304971,1.0
MCAR,4,selection_misspecified,M2_class2,0.75,0.7962310973312887,0.04833105846025954,1.0
MCAR,4,selection_misspecified,M3_class1,0.2,0.1813666566500724,0.04061270271250269,1.0
MCAR,4,selection_misspecified,M3_class2,0.85,0.9860851891398744,0.03202335887045314,0.0
MCAR,4,selection_misspecified,p_class2,0.45,0.4180153068868966,0.03887509571346396,1.0
MCAR,4,selection_misspecified,mean_Y1,0.44250000000000006,0.4679999516608806,0.022314838034923453,1.0
MCAR,4,selection_misspecified,mean_Y2,0.47500000000000003,0.5111980317315163,0.0403001441706789,1.0
MCAR,4,selection_misspecified,mean_Y3,0.49250000000000005,0.51775132096637,0.03113267400193253,1.0
MCAR,4,selection_misspecified,P000,0.28387500000000004,0.2605658565543234,0.0255651666441124,1.0
MCAR,4,selection_misspecified,P001,0.08925,0.07243407616632426,0.014042949593182438,1.0
MCAR,4,selection_misspecified,P010,0.10362500000000001,0.11586552705766277,0.021715579768302636,1.0
MCAR,4,selection_misspecified,P011,0.08074999999999999,0.08313458856080902,0.014685350912457948,1.0
MCAR,4,selection_misspecified,P100,0.063,0.0710389990430159,0.012143489141236277,1.0
MCAR,4,selection_misspecified,P101,0.08887500000000001,0.08476303650482019,0.01730178639458934,1.0
MCAR,4,selection_misspecified,P110,0.057000000000000016,0.03477829637862791,0.008749569328528975,0.0
MCAR,4,selection_misspecified,P111,0.233625,0.27741961973441664,0.02431409542117953,1.0
MCAR,4,candidate_saturated,M1_class1,0.15,0.2114423871738866,0.03632356138462372,1.0
MCAR,4,candidate_saturated,M1_class2,0.8,0.8184003461388916,0.05211798096164051,1.0
MCAR,4,candidate_saturated,M2_class1,0.25,0.29725371488273017,0.08348680799225193,1.0
MCAR,4,candidate_saturated,M2_class2,0.75,0.8327765086500869,0.04799654332832839,1.0
MCAR,4,candidate_saturated,M3_class1,0.2,0.19445341075990136,0.0603759900370015,1.0
MCAR,4,candidate_saturated,M3_class2,0.85,0.9736455654642359,0.0390934172441048,0.0
MCAR,4,candidate_saturated,p_class2,0.45,0.4226940628775342,0.042851924292591666,1.0
MCAR,4,candidate_saturated,mean_Y1,0.44250000000000006,0.46799991284466025,0.022314838115718258,1.0
MCAR,4,candidate_saturated,mean_Y2,0.47500000000000003,0.5236160203437821,0.05541890651471906,1.0
MCAR,4,candidate_saturated,mean_Y3,0.49250000000000005,0.5238133083941767,0.04823228670685505,1.0
MCAR,4,candidate_saturated,P000,0.28387500000000004,0.25804675152807605,0.04301220822658233,1.0
MCAR,4,candidate_saturated,P001,0.08925,0.07470701708347324,0.021174136614349654,1.0
MCAR,4,candidate_saturated,P010,0.10362500000000001,0.1106924607492286,0.031614926987576765,1.0
MCAR,4,candidate_saturated,P011,0.08074999999999999,0.08855385779456187,0.024637086272676995,1.0
MCAR,4,candidate_saturated,P100,0.063,0.07062602645956138,0.01446523840600706,1.0
MCAR,4,candidate_saturated,P101,0.08887500000000001,0.07300418458510731,0.01745693685107941,1.0
MCAR,4,candidate_saturated,P110,0.057000000000000016,0.036821452868957286,0.011520669580610371,1.0
MCAR,4,candidate_saturated,P111,0.233625,0.28754824893103426,0.027987971538266414,1.0
MCAR,5,oracle,M1_class1,0.15,0.18513606814634928,0.035017640144921945,1.0
MCAR,5,oracle,M1_class2,0.8,0.7772074043614312,0.0477351222056853,1.0
MCAR,5,oracle,M2_class1,0.25,0.24661598679527738,0.03481618709277111,1.0
MCAR,5,oracle,M2_class2,0.75,0.7556123664790136,0.04538002196151701,1.0
MCAR,5,oracle,M3_class1,0.2,0.2107553163721348,0.04164970584008815,1.0
MCAR,5,oracle,M3_class2,0.85,0.8224498307806292,0.040776912644077325,1.0
MCAR,5,oracle,p_class2,0.45,0.4270835799499836,0.04750114285447928,1.0
MCAR,5,oracle,mean_Y1,0.44250000000000006,0.4380000140028568,0.02218810491485786,1.0
MCAR,5,oracle,mean_Y2,0.47500000000000003,0.46399998281218857,0.022302645583055218,1.0
MCAR,5,oracle,mean_Y3,0.49250000000000005,0.47199999942148135,0.022325590699537504,1.0
MCAR,5,oracle,P000,0.28387500000000004,0.2817190977872087,0.020522708319553117,1.0
MCAR,5,oracle,P001,0.08925,0.093251162361425,0.012266409397536728,1.0
MCAR,5,oracle,P010,0.10362500000000001,0.10363302232663212,0.012604652240668921,1.0
MCAR,5,oracle,P011,0.08074999999999999,0.08339670352187738,0.011407868162963698,1.0
MCAR,5,oracle,P100,0.063,0.07747109634234592,0.010947380201944051,1.0
MCAR,5,oracle,P101,0.08887500000000001,0.08355866069683184,0.011811794720686815,1.0
MCAR,5,oracle,P110,0.057000000000000016,0.06517678412233192,0.0095374526614816,1.0
MCAR,5,oracle,P111,0.233625,0.21179347284134717,0.01805761612415589,1.0
MCAR,5,MAR_ignorability,M1_class1,0.15,0.18107201642275428,0.04097356228175046,1.0
MCAR,5,MAR_ignorability,M1_class2,0.8,0.7486915351445552,0.050317939755407604,1.0
MCAR,5,MAR_ignorability,M2_class1,0.25,0.22168568265852598,0.045329700455077136,1.0
MCAR,5,MAR_ignorability,M2_class2,0.75,0.7714306022216816,0.05724321234772438,1.0
MCAR,5,MAR_ignorability,M3_class1,0.2,0.2101327082965226,0.052542339533926626,1.0
MCAR,5,MAR_ignorability,M3_class2,0.85,0.836929727113839,0.050286123347405495,1.0
MCAR,5,MAR_ignorability,p_class2,0.45,0.452641156505776,0.05626100309880363,1.0
MCAR,5,MAR_ignorability,mean_Y1,0.44250000000000006,0.43799997183224226,0.02218810480738953,1.0
MCAR,5,MAR_ignorability,mean_Y2,0.47500000000000003,0.47052285883276757,0.02646659426190918,1.0
MCAR,5,MAR_ignorability,mean_Y3,0.49250000000000005,0.4938468357883653,0.026235331661605188,1.0
MCAR,5,MAR_ignorability,P000,0.28387500000000004,0.2798067528089892,0.023795994115288054,1.0
MCAR,5,MAR_ignorability,P001,0.08925,0.09507102671697594,0.015375736934723529,1.0
MCAR,5,MAR_ignorability,P010,0.10362500000000001,0.09279892553937878,0.015579646010082111,1.0
MCAR,5,MAR_ignorability,P011,0.08074999999999999,0.09432332310241395,0.013865758706449701,1.0
MCAR,5,MAR_ignorability,P100,0.063,0.07356155544166103,0.012598533599180919,1.0
MCAR,5,MAR_ignorability,P101,0.08887500000000001,0.0810378061996064,0.014669838382469632,1.0
MCAR,5,MAR_ignorability,P110,0.057000000000000016,0.05998593042160576,0.01184218672905007,1.0
MCAR,5,MAR_ignorability,P111,0.233625,0.22341467976936907,0.02113986177722348,1.0
MCAR,5,selection_misspecified,M1_class1,0.15,0.18272094671743735,0.04147679801050568,1.0
MCAR,5,selection_misspecified,M1_class2,0.8,0.7466578058924017,0.049994085118345355,1.0
MCAR,5,selection_misspecified,M2_class1,0.25,0.19149074346086545,0.04892817954430003,1.0
MCAR,5,selection_misspecified,M2_class2,0.75,0.73633757732054,0.0738028725137329,1.0
MCAR,5,selection_misspecified,M3_class1,0.2,0.21378653989729063,0.06097536940904025,1.0
MCAR,5,selection_misspecified,M3_class2,0.85,0.8446033053207548,0.05429897334797591,1.0
MCAR,5,selection_misspecified,p_class2,0.45,0.4526730384788077,0.05638038867041948,1.0
MCAR,5,selection_misspecified,mean_Y1,0.44250000000000006,0.437999958270364,0.02218810494931708,1.0
MCAR,5,selection_misspecified,mean_Y2,0.47500000000000003,0.4381282152496825,0.040513818604985596,1.0
MCAR,5,selection_misspecified,mean_Y3,0.49250000000000005,0.4993402818249034,0.03848441500371065,1.0
MCAR,5,selection_misspecified,P000,0.28387500000000004,0.28904184008079514,0.028855474799244357,1.0
MCAR,5,selection_misspecified,P001,0.08925,0.1028567175808657,0.020693371657420023,1.0
MCAR,5,selection_misspecified,P010,0.10362500000000001,0.08046734578975273,0.017910837992799744,1.0
MCAR,5,selection_misspecified,P011,0.08074999999999999,0.08963413827822243,0.015256102295243832,1.0
MCAR,5,selection_misspecified,P100,0.063,0.07741952854001703,0.013987075040730655,1.0
MCAR,5,selection_misspecified,P101,0.08887500000000001,0.09255369854863965,0.02075841171954573,1.0
MCAR,5,selection_misspecified,P110,0.057000000000000016,0.053731003764531625,0.01372771015270448,1.0
MCAR,5,selection_misspecified,P111,0.233625,0.21429572741717565,0.02455811931105402,1.0
MCAR,5,candidate_saturated,M1_class1,0.15,0.16119359129550392,0.044460691537475686,1.0
MCAR,5,candidate_saturated,M1_class2,0.8,0.783032489547779,0.05359845999175673,1.0
MCAR,5,candidate_saturated,M2_class1,0.25,0.14791151553614598,0.040602841842055364,0.0
MCAR,5,candidate_saturated,M2_class2,0.75,0.7995451178916836,0.07454715191870405,1.0
MCAR,5,candidate_saturated,M3_class1,0.2,0.2552975744923807,0.09633608296958411,1.0
MCAR,5,candidate_saturated,M3_class2,0.85,0.8607549707280284,0.0518866726603718,1.0
MCAR,5,candidate_saturated,p_class2,0.45,0.4451415969628606,0.05621163916954584,1.0
MCAR,5,candidate_saturated,mean_Y1,0.44250000000000006,0.4379999515171475,0.022188104660282995,1.0
MCAR,5,candidate_saturated,mean_Y2,0.47500000000000003,0.4379807379233517,0.044928277408947795,1.0
MCAR,5,candidate_saturated,mean_Y3,0.49250000000000005,0.5248118467456924,0.05389908006587583,1.0
MCAR,5,candidate_saturated,P000,0.28387500000000004,0.2980283982017719,0.03721468366669757,1.0
MCAR,5,candidate_saturated,P001,0.08925,0.11790977433843076,0.038687584194398404,1.0
MCAR,5,candidate_saturated,P010,0.10362500000000001,0.062018560356664934,0.017185965984902792,0.0
MCAR,5,candidate_saturated,P011,0.08074999999999999,0.08404331558598496,0.01830311944358791,1.0
MCAR,5,candidate_saturated,P100,0.063,0.0664832577776642,0.0160889586564934,1.0
MCAR,5,candidate_saturated,P101,0.08887500000000001,0.07959783175878146,0.023083570491163292,1.0
MCAR,5,candidate_saturated,P110,0.057000000000000016,0.04865793691820659,0.016426626944517828,1.0
MCAR,5,candidate_saturated,P111,0.233625,0.24326092506249516,0.02570266310589754,1.0
MCAR,6,oracle,M1_class1,0.15,0.18956681543083337,0.03752084056154118,1.0
MCAR,6,oracle,M1_class2,0.8,0.835835947780445,0.04274016583775447,1.0
MCAR,6,oracle,M2_class1,0.25,0.24984366826892157,0.03691200123462617,1.0
MCAR,6,oracle,M2_class2,0.75,0.7708860839121366,0.040576182278827734,1.0
MCAR,6,oracle,M3_class1,0.2,0.27653792016006346,0.03534543445215623,0.0
MCAR,6,oracle,M3_class2,0.85,0.8271881688675183,0.041507936576047705,1.0
MCAR,6,oracle,p_class2,0.45,0.449399699912859,0.04398070951800319,1.0
MCAR,6,oracle,mean_Y1,0.44250000000000006,0.47999996957169255,0.022342784103834525,1.0
MCAR,6,oracle,mean_Y2,0.47500000000000003,0.48399997350085355,0.022349228189236105,1.0
MCAR,6,oracle,mean_Y3,0.49250000000000005,0.5239999766861348,0.02233490554602464,1.0
MCAR,6,oracle,P000,0.28387500000000004,0.24509151326660614,0.018556063875517895,0.0
MCAR,6,oracle,P001,0.08925,0.10654975413990912,0.012413666137270206,1.0
MCAR,6,oracle,P010,0.10362500000000001,0.09048441629398292,0.011882479750297038,1.0
MCAR,6,oracle,P011,0.08074999999999999,0.07787434672780917,0.010659174054757135,1.0
MCAR,6,oracle,P100,0.063,0.07151793824808425,0.010158092939082663,1.0
MCAR,6,oracle,P101,0.08887500000000001,0.0928408208445469,0.012186809270692439,1.0
MCAR,6,oracle,P110,0.057000000000000016,0.0689061555051918,0.010665922426329516,1.0
MCAR,6,oracle,P111,0.233625,0.24673505497386972,0.019617672563540984,1.0
MCAR,6,MAR_ignorability,M1_class1,0.15,0.14950429072878224,0.04641266648963562,1.0
MCAR,6,MAR_ignorability,M1_class2,0.8,0.7828974306978149,0.04512806354025332,1.0
MCAR,6,MAR_ignorability,M2_class1,0.25,0.2559721707372058,0.05413510295226476,1.0
MCAR,6,MAR_ignorability,M2_class2,0.75,0.6953844928484904,0.04312166885149713,1.0
MCAR,6,MAR_ignorability,M3_class1,0.2,0.20582332071499726,0.04630490434609306,1.0
MCAR,6,MAR_ignorability,M3_class2,0.85,0.8329443435779269,0.048003616942915904,1.0
MCAR,6,MAR_ignorability,p_class2,0.45,0.5217860467299699,0.052998460580577736,1.0
MCAR,6,MAR_ignorability,mean_Y1,0.44250000000000006,0.47999999325910625,0.022342784079375337,1.0
MCAR,6,MAR_ignorability,mean_Y2,0.47500000000000003,0.4852513891760891,0.026397598950806348,1.0
MCAR,6,MAR_ignorability,mean_Y3,0.49250000000000005,0.5330463200559004,0.02570670760372614,1.0
MCAR,6,MAR_ignorability,P000,0.28387500000000004,0.24609057630162634,0.022288822778821382,1.0
MCAR,6,MAR_ignorability,P001,0.08925,0.09102679251976065,0.013151653494868394,1.0
MCAR,6,MAR_ignorability,P010,0.10362500000000001,0.09584034838835837,0.016808877998762434,1.0
MCAR,6,MAR_ignorability,P011,0.08074999999999999,0.08704228953114834,0.012464476688290595,1.0
MCAR,6,MAR_ignorability,P100,0.063,0.0630335662132081,0.010840621759719166,1.0
MCAR,6,MAR_ignorability,P101,0.08887500000000001,0.11459767578931579,0.01593714851138166,1.0
MCAR,6,MAR_ignorability,P110,0.057000000000000016,0.06198918904090679,0.011610745606395289,1.0
MCAR,6,MAR_ignorability,P111,0.233625,0.2403795622156756,0.020782664809894706,1.0
MCAR,6,selection_misspecified,M1_class1,0.15,0.15867835098684752,0.04688745425464381,1.0
MCAR,6,selection_misspecified,M1_class2,0.8,0.7939216743794417,0.04887888565098613,1.0
MCAR,6,selection_misspecified,M2_class1,0.25,0.2874647445569134,0.0793403911690638,1.0
MCAR,6,selection_misspecified,M2_class2,0.75,0.7181390326488906,0.058071514483563715,1.0
MCAR,6,selection_misspecified,M3_class1,0.2,0.18558723935895646,0.044930560842001775,1.0
MCAR,6,selection_misspecified,M3_class2,0.85,0.8140443242425788,0.05354731244926767,1.0
MCAR,6,selection_misspecified,p_class2,0.45,0.5058245825559946,0.05651279065893393,1.0
MCAR,6,selection_misspecified,mean_Y1,0.44250000000000006,0.4800000398633891,0.02234278409776163,1.0
MCAR,6,selection_misspecified,mean_Y2,0.47500000000000003,0.5053103865486379,0.049550136337877776,1.0
MCAR,6,selection_misspecified,mean_Y3,0.49250000000000005,0.503476281974572,0.036761063973385064,1.0
MCAR,6,selection_misspecified,P000,0.28387500000000004,0.24672846346809169,0.029032742262360127,1.0
MCAR,6,selection_misspecified,P001,0.08925,0.07889657581285303,0.014722147295737748,1.0
MCAR,6,selection_misspecified,P010,0.10362500000000001,0.11125609796464982,0.027651939279511536,1.0
MCAR,6,selection_misspecified,P011,0.08074999999999999,0.08311882289101634,0.014526493683475087,1.0
MCAR,6,selection_misspecified,P100,0.063,0.0665525572213274,0.013448597275221602,1.0
MCAR,6,selection_misspecified,P101,0.08887500000000001,0.10251201694909001,0.020306897582320564,1.0
MCAR,6,selection_misspecified,P110,0.057000000000000016,0.07198659937135912,0.015777157387836343,1.0
MCAR,6,selection_misspecified,P111,0.233625,0.2389488663216126,0.02589115669549989,1.0
MCAR,6,candidate_saturated,M1_class1,0.15,0.17276828210858403,0.0779428952199974,1.0
MCAR,6,candidate_saturated,M1_class2,0.8,0.7581217017042136,0.05201115054895172,1.0
MCAR,6,candidate_saturated,M2_class1,0.25,0.22724925177329475,0.15284754355457522,1.0
MCAR,6,candidate_saturated,M2_class2,0.75,0.6654829252278731,0.12973710939516325,1.0
MCAR,6,candidate_saturated,M3_class1,0.2,0.21148734736222152,0.06761816319032973,1.0
MCAR,6,candidate_saturated,M3_class2,0.85,0.7574429663271802,0.10300678732232375,1.0
MCAR,6,candidate_saturated,p_class2,0.45,0.5248649213761967,0.07324043739958097,1.0
MCAR,6,candidate_saturated,mean_Y1,0.44250000000000006,0.47999975866193195,0.02234278405265123,1.0
MCAR,6,candidate_saturated,mean_Y2,0.47500000000000003,0.45726273433543385,0.0859661603492698,1.0
MCAR,6,candidate_saturated,mean_Y3,0.49250000000000005,0.49804030038515734,0.05759279180034937,1.0
MCAR,6,candidate_saturated,P000,0.28387500000000004,0.24979368581114497,0.054612009097752386,1.0
MCAR,6,candidate_saturated,P001,0.08925,0.0964016200136966,0.022325514509102983,1.0
MCAR,6,candidate_saturated,P010,0.10362500000000001,0.09092214320979985,0.04340730313636619,1.0
MCAR,6,candidate_saturated,P011,0.08074999999999999,0.08288279230342654,0.021730352797234974,1.0
MCAR,6,candidate_saturated,P100,0.063,0.08230465961084954,0.024042871229501363,1.0
MCAR,6,candidate_saturated,P101,0.08887500000000001,0.11423730022887499,0.04144692731103073,1.0
MCAR,6,candidate_saturated,P110,0.057000000000000016,0.07893921098304825,0.029404654954181316,1.0
MCAR,6,candidate_saturated,P111,0.233625,0.20451858783915924,0.04760497716041753,1.0
MCAR,7,oracle,M1_class1,0.15,0.14748329163451132,0.029547832645628175,1.0
MCAR,7,oracle,M1_class2,0.8,0.8125250069032189,0.04358332098455245,1.0
MCAR,7,oracle,M2_class1,0.25,0.30104131866252876,0.035016775451219416,1.0
MCAR,7,oracle,M2_class2,0.75,0.7329413621536371,0.03496416178155475,1.0
MCAR,7,oracle,M3_class1,0.2,0.1599952642228408,0.037393493715286864,1.0
MCAR,7,oracle,M3_class2,0.85,0.8452276945716602,0.03472991483051451,1.0
MCAR,7,oracle,p_class2,0.45,0.46992044551002543,0.03839902499224279,1.0
MCAR,7,oracle,mean_Y1,0.44250000000000006,0.45999999075633385,0.022289010731025582,1.0
MCAR,7,oracle,mean_Y2,0.47500000000000003,0.5039999795156698,0.022359964226668878,1.0
MCAR,7,oracle,mean_Y3,0.49250000000000005,0.48199999317027553,0.022346185358251537,1.0
MCAR,7,oracle,P000,0.28387500000000004,0.26896579316465546,0.019649818495867867,1.0
MCAR,7,oracle,P001,0.08925,0.07042222767614514,0.010125095746339192,1.0
MCAR,7,oracle,P010,0.10362500000000001,0.12426893758318262,0.0139947401230842,1.0
MCAR,7,oracle,P011,0.08074999999999999,0.07634305081968287,0.010906692154993087,1.0
MCAR,7,oracle,P100,0.063,0.0616824286949607,0.00891718847731292,1.0
MCAR,7,oracle,P101,0.08887500000000001,0.09492957094856894,0.012225514896192042,1.0
MCAR,7,oracle,P110,0.057000000000000016,0.06308284738692568,0.00930459740325802,1.0
MCAR,7,oracle,P111,0.233625,0.24030514372587858,0.018822941062821768,1.0
MCAR,7,MAR_ignorability,M1_class1,0.15,0.16606899279528015,0.03315852314408587,1.0
MCAR,7,MAR_ignorability,M1_class2,0.8,0.8534450651279201,0.04635290508203558,1.0
MCAR,7,MAR_ignorability,M2_class1,0.25,0.29047583806930855,0.03961765792146264,1.0
MCAR,7,MAR_ignorability,M2_class2,0.75,0.7812262058963783,0.04104204681722257,1.0
MCAR,7,MAR_ignorability,M3_class1,0.2,0.20213849973754328,0.041205304636751865,1.0
MCAR,7,MAR_ignorability,M3_class2,0.85,0.8579280538755877,0.04004562570787767,1.0
MCAR,7,MAR_ignorability,p_class2,0.45,0.4276130908350566,0.04063642181184902,1.0
MCAR,7,MAR_ignorability,mean_Y1,0.44250000000000006,0.45999999965150173,0.022289010744544417,1.0
MCAR,7,MAR_ignorability,mean_Y2,0.47500000000000003,0.5003271196842828,0.025500118600290132,1.0
MCAR,7,MAR_ignorability,mean_Y3,0.49250000000000005,0.4825626979198561,0.025730966262743158,1.0
MCAR,7,MAR_ignorability,P000,0.28387500000000004,0.2721659961583915,0.021895614949851646,1.0
MCAR,7,MAR_ignorability,P001,0.08925,0.08022231062154483,0.01323690222789293,1.0
MCAR,7,MAR_ignorability,P010,0.10362500000000001,0.11758166416022442,0.016018434829403072,1.0
MCAR,7,MAR_ignorability,P011,0.08074999999999999,0.07003002940833755,0.011568742298812025,1.0
